time,407.095561203842,337120.61986136565,673834.1441615275,1010547.6684616894,1347261.192761851,1683974.7170620128,2020688.2413621747,2357401.7656623367,2694115.2899624985,3030828.81426266
2023-09-26 07:30:00+09:30,455.5030126618873,130.10928311540226,154.96389847849434,255.63862346750463,272.5784382707953,237.3125017777444,17.124983437281575,37.753349886130195,188.76100656154168,110.81945677232741
2023-09-26 07:45:00+09:30,525.1991427315866,160.67631631780378,336.49392065964565,316.297533693188,347.86159638045274,312.5780767592753,44.86345836773105,62.80312094878969,279.4738262037718,159.3706241675721
2023-09-26 08:00:00+09:30,573.8076613387491,154.45386950527094,425.6384992582901,372.9585125971218,412.53283875174634,382.70875025060263,63.27496776928155,74.85564924627687,336.48062446003223,310.58456680900116
2023-09-26 08:15:00+09:30,599.1590766709812,134.4106415221472,539.7994645538397,425.9682012145038,482.85624761016095,462.24322585318635,73.02580091041443,88.27909232157002,385.0740730669073,397.2004916011939
2023-09-26 08:30:00+09:30,621.0365191434738,120.0154828708265,684.2776786514476,446.78261165289973,520.0840678725297,508.5255963087938,88.01234714032763,102.50438303157539,411.075526323018,511.57592502783507
2023-09-26 08:45:00+09:30,656.3821051635325,126.88915274196964,726.4135939308192,475.0860848690186,551.3592179544678,521.5036150525565,82.35682547499208,107.466606845362,405.27411946569885,480.72076838194516
2023-09-26 09:00:00+09:30,676.2435726807898,134.62624590537854,750.6588161857507,512.2029750631535,573.0236395658754,529.2906968644351,75.54413227869891,111.13749491193762,397.9341322810359,477.5121718268898
2023-09-26 09:15:00+09:30,687.1905326571638,172.33596631698353,769.271638424988,561.7862632824925,606.7760269317848,549.1962341048832,83.58843944175958,141.08416289738423,396.11404492314955,487.5599603486263
2023-09-26 09:30:00+09:30,689.085490929082,179.19963188734795,784.4111295701088,585.8382552300857,615.6810551545872,549.3660876153656,75.80581974008754,144.35388639301746,380.52239311895346,483.0172963482065
2023-09-26 09:45:00+09:30,694.6886185723679,193.6968967927799,791.3388396963306,586.2684171445695,612.7340083017035,555.0579102436029,78.45210071751244,149.49564677387005,382.886308497049,484.7426709061914
2023-09-26 10:00:00+09:30,702.1414782970454,209.8425262408946,793.7082252702098,583.4310400788977,609.8041141667426,555.5137591912685,82.0044536518418,155.14775218523323,380.89383824162684,483.5607440414309
2023-09-26 10:15:00+09:30,704.900294007118,305.7297498549661,795.9966909264568,629.0027131412214,605.3808174998684,555.4691038803903,84.14064131550134,161.633242015149,380.33976146831833,477.22999540396506
2023-09-26 10:30:00+09:30,704.6108158086845,328.69682471546355,796.0377882293991,621.7273531328971,652.4822757142654,601.2390096075807,101.79765945236352,168.00350452934256,379.25042651134953,473.7251900403129
2023-09-26 10:45:00+09:30,692.82313450479,337.10439235186243,795.2229298167613,615.5669493480641,640.1436835560723,591.8535248425661,104.69001942821218,194.50470034050122,403.56051067314365,497.90131768245027
2023-09-26 11:00:00+09:30,681.3989745369814,347.276921944334,791.4766102281149,608.9477879615768,627.4234415807242,583.7002246908005,108.52093562007997,193.2610944605708,395.94152304491894,560.5018103426054
2023-09-26 11:15:00+09:30,670.572572025876,382.3702693316944,788.4253344398105,602.6591734045522,617.571279353965,575.2511065823555,111.68232006965519,191.78820404873204,389.16052381289916,579.3752725117608
2023-09-26 11:30:00+09:30,661.0535751234178,394.4757453459744,786.7226116262697,641.7045032667951,606.1203072061919,568.9996920673656,115.22453334418462,191.5061821097097,381.1797610064933,595.8671293235253
2023-09-26 11:45:00+09:30,659.4790201651542,396.110405376514,783.536807296945,635.0481852950578,647.8482773681991,566.9872081999964,121.06254663167,189.95372090438002,374.24814820031327,591.7799595900472
2023-09-26 12:00:00+09:30,657.136574068241,416.13182450186247,775.1546945977063,630.3352415570374,646.097643120886,567.6419165871557,126.7270462795861,187.2790110812848,366.31504329881716,587.7766561876791
2023-09-26 12:15:00+09:30,657.7363681540154,432.76428786679435,771.436398087874,627.804997336397,646.2499335653416,611.8388957154342,133.27398716314926,185.97886838189933,359.4123717553724,586.0892064363461
2023-09-26 12:30:00+09:30,658.5227724958463,446.93330045299797,764.4025289821858,627.6113050285911,648.5462635286874,615.4586854310068,139.9356811853133,183.62591101497773,353.4405524386945,584.5601502528972
2023-09-26 12:45:00+09:30,647.4462932186209,445.96911522378355,760.8016110272152,616.0498106538855,640.2371361834041,608.490645106308,134.24436541278217,181.41360820408897,344.3672306478831,574.6414536881566
2023-09-26 13:00:00+09:30,640.0094733329462,444.76583173509806,757.2578895979503,605.5506205751094,634.4053141768877,561.6563426782858,129.56178743956997,179.29041109726006,334.04741374984,568.5007489068759
2023-09-26 13:15:00+09:30,633.0916639119865,446.1306489001104,756.8256774528256,597.941144515671,630.7774898328247,560.1056931321197,125.74312164879507,177.1808798264584,326.13138163247527,561.1184154010953
2023-09-26 13:30:00+09:30,629.4110855619193,447.0366487291872,753.4489913910268,592.5110938661998,585.4804127341245,559.5889386461615,121.75381061502033,174.98225051586724,318.41560447605366,553.6543666153412
2023-09-26 13:45:00+09:30,634.3166254956571,450.3397979616005,755.4977234373915,552.5323079697972,591.445022862199,561.4332626328538,118.37636294548454,175.01768585483097,314.53870975665285,504.40627109330205
2023-09-26 14:00:00+09:30,638.546898606543,455.9985675108308,759.2166966900753,552.1548620999292,596.1031785517538,565.2459630925783,115.475382741896,173.49990958359746,308.3306863598798,497.4685901219522
2023-09-26 14:15:00+09:30,641.4170214381573,428.668699660669,760.6449698735889,552.7609641865077,601.0022880383482,570.6485794283166,112.91108066944994,174.03706988884161,279.35090992863127,487.7530356174429
